Timestamp,Module,Run Type,Equation,Operator,Initial Condition,Path,Metadata
2026-06-29 03:04:12,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_030408,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:04:12,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_w_upwind_burgers_traveling_shock_N50_20260629_030408,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:04:12,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030408,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
}"
2026-06-29 03:04:13,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_w_upwind_burgers_traveling_shock_N50_20260629_030408,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:04:14,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030408,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:04:24,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_w_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_w_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:04:25,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_f_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:04:26,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_lax_w_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:04:26,main,sweep,burgers,upwind,burgers_traveling_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_traveling_shock_N50_20260629_030420,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:04:35,main,sweep,burgers,upwind,burgers_stationary_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_stationary_shock_N50_20260629_030433,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:04:41,main,single,burgers,upwind,burgers_stationary_shock,outputs\burgers\1D\validation\burgers_rk4_upwind_burgers_stationary_shock_N50_20260629_030437,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:04:45,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030443,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 03:04:45,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030443,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:04:45,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030443,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 03:04:45,main,sweep,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030443,"{'N': 50, 'dt': 0.000625, 'dx': 0.00625}"
2026-06-29 03:04:49,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030449,"{'N': 50, 'dt': 0.025, 'dx': 0.025}"
2026-06-29 03:04:55,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N50_20260629_030451,"{'N': 50, 'dt': 0.025, 'dx': 0.025}"
2026-06-29 03:04:59,main,sweep,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N50_20260629_030458,"{'N': 50, 'dt': 0.02, 'dx': 1.0}"
2026-06-29 03:05:00,main,sweep,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N50_20260629_030458,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 03:05:00,main,sweep,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N50_20260629_030458,"{'N': 50, 'dt': 0.005, 'dx': 0.25}"
2026-06-29 03:05:00,main,sweep,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N50_20260629_030458,"{'N': 50, 'dt': 0.0025, 'dx': 0.125}"
2026-06-29 03:05:03,main,single,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N50_20260629_030503,"{'N': 50, 'dt': 0.01, 'dx': 0.5}"
2026-06-29 03:05:09,main,single,shallow_water,central_flux_divergence,shallow_dam,outputs\shallow_water\1D\validation\shallow_water_lax_w_central_flux_divergence_shallow_dam_N50_20260629_030505,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.25, 'dx': 1.0}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.25, 'dx': 1.0}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.0625, 'dx': 0.5}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.0625, 'dx': 0.5}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.015625, 'dx': 0.25}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.015625, 'dx': 0.25}"
2026-06-29 03:05:15,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030512,"{'N': 50, 'dt': 0.00390625, 'dx': 0.125}"

2026-06-29 03:05:22,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030521,"{'N': 50, 'dt': 0.001, 'dx': 0.05}"

2026-06-29 03:05:27,main,single,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N50_20260629_030524,"{'N': 50, 'dt': 0.001, 'dx': 0.05}"
2026-06-29 03:05:32,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 03:05:32,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 03:05:32,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:05:32,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:05:32,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 03:05:32,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 03:05:32,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.00125, 'dx': 0.0125}"
2026-06-29 03:05:32,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_030529,"{'N': 50, 'dt': 0.0025, 'dx': 0.025}"
2026-06-29 03:05:39,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_030538,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:05:44,main,single,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N50_20260629_030541,"{'N': 50, 'dt': 0.005, 'dx': 0.05}"
2026-06-29 03:05:49,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030547","{'N': (60, 60), 'dt': 0.02, 'dx': (0.4, 0.4)}"
2026-06-29 03:05:49,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030547","{'N': (60, 60), 'dt': 0.01, 'dx': (0.2, 0.2)}"
2026-06-29 03:05:49,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030547","{'N': (60, 60), 'dt': 0.0025, 'dx': (0.05, 0.05)}"
2026-06-29 03:05:49,main,sweep,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030547","{'N': (60, 60), 'dt': 0.005, 'dx': (0.1, 0.1)}"
2026-06-29 03:05:52,main,single,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030552","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 03:05:56,main,single,wave,laplacian,gaussian,"outputs\wave\2D\validation\wave_leapfrog_laplacian_gaussian_N(60, 60)_20260629_030554","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.016, 'dx': (0.4, 0.4)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.016, 'dx': (0.4, 0.4)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.004, 'dx': (0.2, 0.2)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.004, 'dx': (0.2, 0.2)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.001, 'dx': (0.1, 0.1)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.001, 'dx': (0.1, 0.1)}"
2026-06-29 03:06:02,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.00025, 'dx': (0.05, 0.05)}"
2026-06-29 03:06:03,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030559","{'N': (60, 60), 'dt': 0.00025, 'dx': (0.05, 0.05)}"
2026-06-29 03:06:10,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(60, 60)_20260629_030608","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 03:06:10,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030608","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 03:06:15,main,single,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(60, 60)_20260629_030612","{'N': (60, 60), 'dt': 0.01, 'dx': (0.3, 0.3)}"
2026-06-29 03:06:19,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030617","{'N': (60, 60), 'dt': 0.02, 'dx': (0.4, 0.4)}"
2026-06-29 03:06:19,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030617","{'N': (60, 60), 'dt': 0.01, 'dx': (0.2, 0.2)}"
2026-06-29 03:06:19,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030617","{'N': (60, 60), 'dt': 0.005, 'dx': (0.1, 0.1)}"
2026-06-29 03:06:19,main,sweep,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030617","{'N': (60, 60), 'dt': 0.0025, 'dx': (0.05, 0.05)}"
2026-06-29 03:06:23,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030623","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-29 03:06:25,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(60, 60)_20260629_030625","{'N': (60, 60), 'dt': 0.02, 'dx': (0.3, 0.3)}"
2026-06-28 21:56:40,main,sweep,advection,gradient,gaussian,outputs/advection/1D/validation/advection_rk4_gradient_gaussian_N200_20260629_032639,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-28 21:56:40,main,sweep,advection,upwind,gaussian,outputs/advection/1D/validation/advection_rk4_upwind_gaussian_N200_20260629_032639,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-28 22:01:09,main,sweep,advection,gradient,gaussian,outputs/advection/1D/validation/advection_rk4_gradient_gaussian_N2000_20260629_033108,"{'N': 2000, 'dt': 0.002, 'dx': 0.005}"
2026-06-28 22:01:09,main,sweep,advection,upwind,gaussian,outputs/advection/1D/validation/advection_rk4_upwind_gaussian_N2000_20260629_033108,"{'N': 2000, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:18:34,main,single,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_141834,"{'N': 50, 'dt': 0.05, 'dx': 0.2}"
2026-06-29 19:05:11,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_190510,"{'N': 50, 'dt': 0.05, 'dx': 0.2}"
2026-06-29 19:05:11,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_190510,"{'N': 50, 'dt': 0.05, 'dx': 0.2}"
2026-06-29 19:05:49,main,single,shallow_water,central_flux_divergence,shallow_dam,outputs\shallow_water\1D\validation\shallow_water_lax_w_central_flux_divergence_shallow_dam_N50_20260629_190548,"{'N': 50, 'dt': 0.01, 'dx': 0.2}"
2026-06-29 19:37:13,main,single,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N50_20260629_193712,"{'N': 50, 'dt': 0.05, 'dx': 0.2}"
2026-06-29 19:37:20,main,single,shallow_water,central_flux_divergence,shallow_dam,outputs\shallow_water\1D\validation\shallow_water_lax_w_central_flux_divergence_shallow_dam_N50_20260629_193720,"{'N': 50, 'dt': 0.01, 'dx': 0.2}"
2026-06-29 19:51:25,main,single,burgers,gradient,gaussian,"outputs\burgers\2D\validation\burgers_lax_w_gradient_gaussian_N(30, 30)_20260629_195125","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 19:52:22,main,single,shallow_water,central_flux_divergence,shallow_2d_gaussian,"outputs\shallow_water\2D\validation\shallow_water_lax_w_central_flux_divergence_shallow_2d_gaussian_N(30, 30)_20260629_195222","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 14:28:17,main,single,burgers,gradient,gaussian,"outputs/burgers/2D/validation/burgers_lax_w_gradient_gaussian_N(30, 30)_20260629_195817","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 14:28:30,main,single,burgers,gradient,gaussian,"outputs/burgers/2D/validation/burgers_lax_w_gradient_gaussian_N(30, 30)_20260629_195830","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:11:45,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(10, 10)_20260629_201144","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:11:45,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(10, 10)_20260629_201144","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:11:47,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(10, 10)_20260629_201147","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:11:52,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N20_20260629_201152,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:11:57,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N20_20260629_201155,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:11:57,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N20_20260629_201155,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:00,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N20_20260629_201159,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:34,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(10, 10)_20260629_201232","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:12:34,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(10, 10)_20260629_201232","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:12:36,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(10, 10)_20260629_201236","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:12:40,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N20_20260629_201240,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:42,main,single,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N20_20260629_201242,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:45,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N20_20260629_201244,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:45,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N20_20260629_201244,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:12:48,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N20_20260629_201247,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
}"
2026-06-29 14:45:25,main,sweep,diffusion,laplacian,gaussian,outputs/diffusion/1D/validation/diffusion_euler_laplacian_gaussian_N200_20260629_201525,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:45:26,main,sweep,diffusion,laplacian,gaussian,outputs/diffusion/1D/validation/diffusion_rk4_laplacian_gaussian_N200_20260629_201525,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:45:43,main,sweep,advection,gradient,gaussian,outputs/advection/1D/validation/advection_rk4_gradient_gaussian_N2000_20260629_201542,"{'N': 2000, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:45:43,main,sweep,advection,upwind,gaussian,outputs/advection/1D/validation/advection_rk4_upwind_gaussian_N2000_20260629_201542,"{'N': 2000, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:45:50,main,single,wave,laplacian,gaussian,outputs/wave/1D/validation/wave_leapfrog_laplacian_gaussian_N200_20260629_201550,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 14:46:47,main,single,wave,laplacian,gaussian,outputs/wave/1D/validation/wave_leapfrog_laplacian_gaussian_N200_20260629_201647,"{'N': 200, 'dt': 0.002, 'dx': 0.005}"
2026-06-29 15:11:10,main,single,shallow_water,central_flux_divergence,shallow_2d_gaussian,"outputs/shallow_water/2D/validation/shallow_water_lax_w_central_flux_divergence_shallow_2d_gaussian_N(30, 30)_20260629_204110","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 15:12:16,main,single,burgers,gradient,gaussian,"outputs/burgers/2D/validation/burgers_lax_w_gradient_gaussian_N(30, 30)_20260629_204216","{'N': (30, 30), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:48:20,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(10, 10)_20260629_204818","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"

2026-06-29 20:48:22,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(10, 10)_20260629_204822","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:48:27,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N20_20260629_204827,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:48:29,main,single,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N20_20260629_204829,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:48:33,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_rk4_laplacian_gaussian_N20_20260629_204831,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"

2026-06-29 20:48:36,main,sweep,advection,upwind,gaussian,outputs\advection\1D\validation\advection_rk4_upwind_gaussian_N20_20260629_204835,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
}"
2026-06-29 20:53:21,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(10, 10)_20260629_205320","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:53:21,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_rk4_laplacian_gaussian_N(10, 10)_20260629_205320","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:53:24,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(10, 10)_20260629_205324","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:53:28,main,single,wave,laplacian,gaussian,outputs\wave\1D\validation\wave_leapfrog_laplacian_gaussian_N20_20260629_205328,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:53:30,main,single,shallow_water,gradient,shallow_gaussian,outputs\shallow_water\1D\validation\shallow_water_lax_w_gradient_shallow_gaussian_N20_20260629_205330,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:53:33,main,sweep,diffusion,laplacian,gaussian,outputs\diffusion\1D\validation\diffusion_euler_laplacian_gaussian_N20_20260629_205332,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:53:37,main,sweep,advection,gradient,gaussian,outputs\advection\1D\validation\advection_rk4_gradient_gaussian_N20_20260629_205335,"{'N': 20, 'dt': 0.01, 'dx': 0.1}"
2026-06-29 20:53:58,main,sweep,diffusion,laplacian,gaussian,"outputs\diffusion\2D\validation\diffusion_euler_laplacian_gaussian_N(10, 10)_20260629_205357","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
2026-06-29 20:54:00,main,single,advection,upwind,gaussian,"outputs\advection\2D\validation\advection_lax_w_upwind_gaussian_N(10, 10)_20260629_205400","{'N': (10, 10), 'dt': 0.01, 'dx': (0.1, 0.1)}"
